vehicle_number,leave_time,train,route_number,direction,service_key,trip_number,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,maximum_speed,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,Date,PDX_TRIP
3543,58685,419,4,0,U,1340,58572,58685,0,10650,0,0,0,0,13,21,69.06,16260,0,7645639.25,693468.08,2,2,2023-01-29,247370392
3543,58714,419,4,0,U,1340,58619,58714,0,1843,0,0,0,0,13,21,69.21,17001,0,7644954.11,693330.78,2,2,2023-01-29,247370392
3543,58750,419,4,0,U,1340,58669,58750,0,3955,0,0,0,0,13,22,69.36,17812,0,7644844.74,694084.73,2,2,2023-01-29,247370392
3543,58766,419,4,0,U,1340,58697,58766,0,3958,0,0,0,0,13,19,69.44,18261,0,7644865.3,694514.93,2,2,2023-01-29,247370392
3543,58820,419,4,0,U,1340,58765,58820,0,3966,0,0,0,0,13,21,69.65,19341,0,7644899.35,695636.33,2,2,2023-01-29,247370392
3543,58871,419,4,0,U,1340,58791,58851,10,3976,2,0,0,0,13,10,69.72,19760,0,7644914.6,695888.69,2,2,2023-01-29,247370392
3543,58903,419,4,0,U,1340,58846,58903,0,76,0,0,0,0,13,29,69.89,20627,0,7645088.69,696758.29,2,2,2023-01-29,247370392
3543,58920,419,4,0,U,1340,58887,58920,0,73,0,0,0,0,13,23,69.99,21296,0,7645081.9,697419.75,2,2,2023-01-29,247370392
3543,58988,419,4,0,U,1340,58980,58961,10,88,2,0,0,2,11,26,70.26,22776,0,7645118.37,698697.92,2,4,2023-01-29,247370392
3543,59041,419,4,0,U,1340,59069,59041,0,71,0,0,0,0,11,24,70.52,24117,0,7645173.78,700203.92,2,2,2023-01-29,247370392
3543,59082,419,4,0,U,1340,59158,59082,0,91,0,0,0,0,11,25,70.79,25459,0,7645226.26,701563.0,2,2,2023-01-29,247370392
3543,59095,419,4,0,U,1340,59191,59095,0,82,0,0,0,0,11,25,70.87,25951,0,7645243.0,702089.61,2,2,2023-01-29,247370392
3543,59111,419,4,0,U,1340,59230,59111,0,78,0,0,0,0,11,26,70.98,26545,0,7645264.32,702643.45,2,2,2023-01-29,247370392
3543,59130,419,4,0,U,1340,59273,59130,0,80,0,0,0,0,11,24,71.11,27185,0,7645296.51,703344.35,2,2,2023-01-29,247370392
3543,59216,419,4,0,U,1340,59317,59216,0,93,0,0,0,0,11,23,71.23,27851,0,7645312.41,704001.56,2,2,2023-01-29,247370392
3543,59230,419,4,0,U,1340,59349,59230,0,3521,0,0,0,0,11,28,71.32,28330,0,7644867.82,704071.16,2,2,2023-01-29,247370392
3543,59328,419,4,0,U,1340,59460,59292,28,3507,2,0,3,2,12,34,71.63,30007,0,7643293.84,704091.39,2,4,2023-01-29,247370392
3543,59396,419,4,0,U,1340,59512,59396,0,3485,0,0,0,0,12,24,71.82,31001,0,7642203.78,704161.36,2,2,2023-01-29,247370392
3543,59433,419,4,0,U,1340,59593,59433,0,1303,0,0,0,0,12,29,72.1,32566,0,7642254.26,705543.12,2,2,2023-01-29,247370392
3543,59489,419,4,0,U,1340,59621,59470,11,3221,2,0,0,1,11,19,72.18,33107,0,7642191.93,706031.74,2,2,2023-01-29,247370392
3543,59511,419,4,0,U,1340,59642,59511,0,3218,0,0,0,0,11,20,72.26,33510,0,7641728.29,706029.71,2,2,2023-01-29,247370392
3543,59564,419,4,0,U,1340,59690,59546,10,2315,2,0,2,0,13,24,72.44,34446,0,7640869.66,706129.6,2,2,2023-01-29,247370392
3543,59611,419,4,0,U,1340,59752,59611,0,2317,0,0,0,0,13,27,72.68,35640,0,7639634.08,706203.29,2,2,2023-01-29,247370392
3543,59644,419,4,0,U,1340,59786,59644,0,6384,0,0,0,0,13,21,72.81,36302,0,7639402.83,706693.97,2,2,2023-01-29,247370392
3543,59657,419,4,0,U,1340,59822,59657,0,6373,0,0,0,0,13,27,72.9,36991,0,7638805.08,706704.41,2,2,2023-01-29,247370392
3543,59694,419,4,0,U,1340,59854,59677,17,6378,2,0,0,2,11,26,73.01,37618,0,7638219.11,706724.03,2,2,2023-01-29,247370392
3543,59713,419,4,0,U,1340,59892,59713,0,6387,0,0,0,0,11,31,73.16,38343,0,7637486.09,706733.09,2,2,2023-01-29,247370392
3543,59737,419,4,0,U,1340,59919,59737,0,10611,0,0,0,0,11,26,73.26,38871,0,7636882.55,706793.72,2,2,2023-01-29,247370392
3543,59760,419,4,0,U,1340,59962,59760,0,1045,0,0,0,0,11,26,73.42,39695,0,7637170.27,707406.66,2,2,2023-01-29,247370392
3543,59805,419,4,0,U,1340,60004,59805,0,1047,0,0,0,0,11,24,73.57,40512,0,7637574.23,708113.09,2,2,2023-01-29,247370392
3543,59825,419,4,0,U,1340,60037,59825,0,43,0,0,0,0,11,22,73.69,41148,0,7636940.4,708132.59,2,2,2023-01-29,247370392
3543,59849,419,4,0,U,1340,60070,59849,0,45,0,0,0,0,11,20,73.81,41785,0,7636222.81,708188.7,2,2,2023-01-29,247370392
3543,59870,419,4,0,U,1340,60099,59870,0,5862,0,0,0,0,11,19,73.91,42339,0,7635848.79,708455.72,2,2,2023-01-29,247370392
3543,59939,419,4,0,U,1340,60147,59910,17,12727,2,0,0,3,9,18,74.08,43261,0,7635012.17,708495.07,2,2,2023-01-29,247370392
3543,60026,419,4,0,U,1340,60225,60006,16,12725,2,0,1,0,10,24,74.33,44770,0,7634465.29,709442.38,2,2,2023-01-29,247370392
3543,60062,419,4,0,U,1340,60266,60062,0,1719,0,0,0,0,10,24,74.49,45568,0,7633640.9,709468.68,2,2,2023-01-29,247370392
3543,60092,419,4,0,U,1340,60295,60081,7,1721,2,0,0,1,9,25,74.59,46115,0,7633113.2,709490.49,2,2,2023-01-29,247370392
3543,60136,419,4,0,U,1340,60331,60116,15,1700,2,0,2,0,11,27,74.72,46818,0,7632407.62,709516.12,2,2,2023-01-29,247370392
3543,60156,419,4,0,U,1340,60364,60156,0,1723,0,0,0,0,11,26,74.85,47444,0,7631787.23,709696.64,2,2,2023-01-29,247370392
3543,60239,419,4,0,U,1340,60420,60187,45,1708,2,0,1,0,12,29,75.05,48527,0,7630804.98,710089.24,2,4,2023-01-29,247370392
3543,60281,419,4,0,U,1340,60467,60264,12,1713,2,0,1,2,11,34,75.21,49393,0,7629992.99,710405.32,2,2,2023-01-29,247370392
3543,60305,419,4,0,U,1340,60510,60305,0,1704,0,0,0,0,11,26,75.36,50184,0,7629174.04,710700.48,2,2,2023-01-29,247370392
3543,60342,419,4,0,U,1340,60551,60328,8,1718,2,0,0,1,10,26,75.5,50945,0,7628538.04,710943.53,2,2,2023-01-29,247370392
3543,60363,419,4,0,U,1340,60595,60363,0,1698,0,0,0,0,10,29,75.66,51745,0,7627816.17,711201.39,2,2,2023-01-29,247370392
3543,60383,419,4,0,U,1340,60637,60383,0,1715,0,0,0,0,10,28,75.81,52523,0,7627054.43,711480.09,2,2,2023-01-29,247370392
3543,60396,419,4,0,U,1340,60669,60396,0,13479,0,0,0,0,10,30,75.92,53104,0,7626435.37,711667.66,2,2,2023-01-29,247370392
3543,60413,419,4,0,U,1340,60707,60413,0,5374,0,0,0,0,10,30,76.05,53802,0,7625846.55,711396.64,2,2,2023-01-29,247370392
3543,60432,419,4,0,U,1340,60741,60432,0,5375,0,0,0,0,10,23,76.17,54419,0,7625288.21,711025.57,2,2,2023-01-29,247370392
3543,60521,419,4,0,U,1340,60824,60502,14,9505,2,0,0,2,8,22,76.44,55942,0,7624369.67,710155.01,2,2,2023-01-29,247370392
3543,60564,419,4,0,U,1340,60879,60564,0,3465,0,0,0,0,8,24,76.64,56965,0,7625134.15,709240.0,2,2,2023-01-29,247370392
3543,60610,419,4,0,U,1340,60925,60592,12,3474,2,0,0,2,6,21,76.79,57795,0,7625727.48,708953.53,2,2,2023-01-29,247370392
3543,60639,419,4,0,U,1340,60960,60639,0,4818,2,0,0,6,0,17,76.86,58448,0,7625746.92,708576.2,2,6,2023-01-29,247370392
3956,33724,1437,14,1,U,1130,33720,33724,0,1831,2,0,1,0,1,0,2.22,0,0,7672312.94,667519.73,2,5,2023-01-29,247445249
3956,33764,1437,14,1,U,1130,33738,33743,10,13236,2,0,1,0,2,18,2.29,341,0,7671867.36,667704.37,2,2,2023-01-29,247445249
3956,33812,1437,14,1,U,1130,33776,33812,0,1829,0,0,0,0,2,24,2.44,1073,0,7671183.58,668004.54,2,2,2023-01-29,247445249
3956,33828,1437,14,1,U,1130,33809,33828,0,1826,0,0,0,0,2,26,2.56,1686,0,7670661.21,668245.16,2,2,2023-01-29,247445249
3956,33851,1437,14,1,U,1130,33850,33851,0,1824,0,0,0,0,2,25,2.71,2480,0,7669811.74,668586.1,2,2,2023-01-29,247445249
3956,33928,1437,14,1,U,1130,33916,33892,5,1818,2,0,0,0,2,24,2.94,3734,0,7668776.64,669110.58,2,2,2023-01-29,247445249
3956,33961,1437,14,1,U,1130,33973,33961,0,1815,0,0,0,0,2,25,3.16,4826,0,7667741.92,669697.1,2,2,2023-01-29,247445249
3956,34037,1437,14,1,U,1130,34069,34016,9,1811,2,0,1,0,3,24,3.49,6640,0,7666231.15,670503.87,2,2,2023-01-29,247445249
3956,34115,1437,14,1,U,1130,34147,34115,0,1805,0,0,0,0,3,22,3.78,8123,0,7664819.31,671371.66,2,2,2023-01-29,247445249
3956,34145,1437,14,1,U,1130,34198,34145,0,1778,0,0,0,0,3,23,3.97,9101,0,7663966.87,671906.23,2,2,2023-01-29,247445249
3956,34196,1437,14,1,U,1130,34287,34196,0,1799,0,0,0,0,3,22,4.27,10797,0,7662751.6,672887.96,2,2,2023-01-29,247445249
3956,34271,1437,14,1,U,1130,34379,34249,9,1793,2,0,1,0,4,24,4.58,12562,0,7661428.96,673859.8,2,2,2023-01-29,247445249
3956,34449,1437,14,1,U,1130,34440,34351,9,7656,2,0,0,1,3,20,4.8,13714,0,7660798.86,674729.0,2,4,2023-01-29,247445249
3956,34473,1437,14,1,U,1130,34481,34473,0,7665,0,0,0,0,3,25,4.96,14511,0,7660817.28,675610.07,2,2,2023-01-29,247445249
3956,34500,1437,14,1,U,1130,34522,34500,0,8242,0,0,0,0,3,21,5.11,15285,0,7660922.1,676362.68,2,2,2023-01-29,247445249
3956,34563,1437,14,1,U,1130,34575,34535,11,7654,2,0,2,0,5,21,5.29,16316,0,7660955.73,677325.42,2,2,2023-01-29,247445249
3956,34628,1437,14,1,U,1130,34629,34628,0,7659,0,0,0,0,5,20,5.49,17356,0,7660905.63,678480.01,2,2,2023-01-29,247445249
3956,34679,1437,14,1,U,1130,34702,34679,0,7658,0,0,0,0,5,21,5.74,18753,0,7660866.12,679803.56,2,2,2023-01-29,247445249
3956,34702,1437,14,1,U,1130,34736,34702,0,2635,0,0,0,0,5,20,5.87,19419,0,7660207.72,679876.95,2,2,2023-01-29,247445249
3956,34731,1437,14,1,U,1130,34782,34731,0,2632,0,0,0,0,5,21,6.03,20299,0,7659285.65,679899.28,2,2,2023-01-29,247445249
3956,34865,1437,14,1,U,1130,34860,34787,29,2626,2,0,3,3,3,21,6.3,21801,0,7657857.31,679948.08,2,4,2023-01-29,247445249
3956,34927,1437,14,1,U,1130,34896,34913,8,2624,2,0,0,1,2,17,6.42,22421,0,7657253.23,679961.06,2,2,2023-01-29,247445249
3956,34981,1437,14,1,U,1130,34953,34981,0,12892,0,0,0,0,2,17,6.62,23396,0,7656241.01,679987.72,2,2,2023-01-29,247445249
3956,35052,1437,14,1,U,1130,35030,35033,10,2616,2,0,0,1,1,20,6.86,24724,0,7654962.53,680030.59,2,2,2023-01-29,247445249
3956,35118,1437,14,1,U,1130,35080,35086,8,2613,2,0,1,0,2,20,7.02,25594,0,7654097.52,680057.84,2,2,2023-01-29,247445249
3956,35186,1437,14,1,U,1130,35161,35186,0,2609,0,0,0,0,2,20,7.29,26978,0,7652636.84,680095.83,2,2,2023-01-29,247445249
3956,35250,1437,14,1,U,1130,35216,35250,0,2606,0,0,0,0,2,24,7.48,27927,0,7651631.02,680160.84,2,2,2023-01-29,247445249
3956,35286,1437,14,1,U,1130,35252,35286,0,2604,0,0,0,0,2,19,7.59,28543,0,7651064.03,680179.57,2,2,2023-01-29,247445249
3956,35305,1437,14,1,U,1130,35288,35305,0,2602,0,0,0,0,2,22,7.71,29167,0,7650440.14,680199.84,2,2,2023-01-29,247445249
3956,35378,1437,14,1,U,1130,35340,35354,8,3637,2,0,0,1,0,18,7.84,30059,0,7649895.14,680485.36,2,4,2023-01-29,247445249
3956,35433,1437,14,1,U,1130,35441,35433,0,3633,0,0,0,0,0,23,8.15,31611,0,7648229.87,680514.89,2,2,2023-01-29,247445249
3956,35467,1437,14,1,U,1130,35533,35467,0,2642,0,0,0,0,0,33,8.43,33035,0,7646926.58,680549.8,2,2,2023-01-29,247445249
3956,35610,1437,14,1,U,1130,35714,35561,9,11956,2,0,1,0,1,29,8.93,35817,0,7644500.52,681466.67,2,2,2023-01-29,247445249
3956,35725,1437,14,1,U,1130,35790,35669,15,13169,2,0,2,1,2,17,9.16,36985,0,7643412.54,681895.76,2,2,2023-01-29,247445249
3956,35851,1437,14,1,U,1130,35880,35851,0,3639,2,0,0,0,2,15,9.37,38363,0,7643717.46,681507.11,2,6,2023-01-29,247445249
3956,35905,1437,14,0,U,1130,35880,35905,0,3639,2,0,2,0,4,1,9.38,0,0,7643717.46,681507.11,2,5,2023-01-29,247445249
3956,35962,1437,14,0,U,1130,35915,35944,9,3635,2,0,1,0,5,15,9.53,751,0,7644436.98,681268.87,2,2,2023-01-29,247445249
3956,36056,1437,14,0,U,1130,36048,36056,0,2641,0,0,0,0,5,26,10.1,3645,0,7647241.78,680321.78,2,2,2023-01-29,247445249
3956,36144,1437,14,0,U,1130,36110,36125,9,2594,2,0,0,1,4,23,10.33,4984,0,7648458.48,680250.91,2,2,2023-01-29,247445249
3956,36239,1437,14,0,U,1130,36180,36239,0,2599,0,0,0,0,4,20,10.63,6496,0,7650142.72,680182.23,2,4,2023-01-29,247445249
3956,36322,1437,14,0,U,1130,36217,36260,48,2595,2,1,1,1,5,21,10.74,7119,0,7650616.69,680165.95,2,2,2023-01-29,247445249
3956,36345,1437,14,0,U,1130,36254,36345,0,2603,0,0,0,0,5,20,10.86,7746,0,7651337.43,680142.39,2,2,2023-01-29,247445249
3956,36384,1437,14,0,U,1130,36284,36362,11,2596,2,0,1,0,6,20,10.95,8258,0,7651760.17,680128.23,2,2,2023-01-29,247445249
3956,36431,1437,14,0,U,1130,36322,36411,9,2607,2,0,1,0,7,16,11.07,8891,0,7652380.82,680063.23,2,2,2023-01-29,247445249
3956,36479,1437,14,0,U,1130,36358,36462,8,2608,2,0,1,0,8,21,11.18,9491,0,7652985.73,680052.65,2,2,2023-01-29,247445249
3956,36563,1437,14,0,U,1130,36438,36541,12,2614,2,0,0,3,5,20,11.43,10846,0,7654340.21,680013.12,2,2,2023-01-29,247445249
3956,36580,1437,14,0,U,1130,36471,36580,0,2615,0,0,0,0,5,20,11.52,11394,0,7654861.49,680001.52,2,2,2023-01-29,247445249
3956,36663,1437,14,0,U,1130,36555,36663,0,2620,0,0,0,0,5,21,11.8,12825,0,7656392.58,679959.29,2,2,2023-01-29,247445249
3956,36756,1437,14,0,U,1130,36614,36730,14,2623,2,0,1,1,6,20,11.97,13819,0,7657306.16,679926.11,2,2,2023-01-29,247445249
3956,36920,1437,14,0,U,1130,36660,36844,55,2625,2,1,5,4,8,20,12.12,14590,0,7658073.48,679899.36,2,4,2023-01-29,247445249
3956,36981,1437,14,0,U,1130,36728,36964,10,2630,2,0,1,0,9,22,12.37,15915,0,7659396.39,679868.29,2,2,2023-01-29,247445249
3956,37009,1437,14,0,U,1130,36774,37009,0,2633,0,0,0,0,9,24,12.55,16801,0,7660355.26,679841.36,2,2,2023-01-29,247445249
3956,37082,1437,14,0,U,1130,36811,37064,10,7651,2,0,2,0,11,23,12.68,17516,0,7660865.35,679685.77,2,2,2023-01-29,247445249
3956,37117,1437,14,0,U,1130,36876,37117,0,7660,0,0,0,0,11,27,12.92,18776,0,7660897.19,678294.22,2,2,2023-01-29,247445249
3956,37226,1437,14,0,U,1130,36925,37165,16,7655,2,0,0,2,9,26,13.1,19738,0,7660885.27,677455.65,2,2,2023-01-29,247445249
3956,37264,1437,14,0,U,1130,36961,37248,7,7653,2,0,0,1,8,25,13.23,20430,0,7660922.09,676774.47,2,2,2023-01-29,247445249
3956,37290,1437,14,0,U,1130,37016,37290,0,8241,0,0,0,0,8,38,13.44,21503,0,7660808.85,675729.19,2,2,2023-01-29,247445249
3956,37300,1437,14,0,U,1130,37040,37300,0,7666,0,0,0,0,8,31,13.53,21959,0,7660789.37,675258.83,2,2,2023-01-29,247445249
3956,37390,1437,14,0,U,1130,37080,37370,8,1792,2,0,0,2,6,15,13.66,22743,0,7660771.31,674459.82,2,4,2023-01-29,247445249
3956,37424,1437,14,0,U,1130,37129,37424,0,1794,0,0,0,0,6,26,13.85,23714,0,7661463.83,673780.84,2,2,2023-01-29,247445249
3956,37466,1437,14,0,U,1130,37213,37466,0,1775,0,0,0,0,6,34,14.18,25377,0,7662992.91,672658.46,2,2,2023-01-29,247445249
3956,37552,1437,14,0,U,1130,37304,37535,8,10196,2,0,0,1,5,26,14.48,27185,0,7664219.51,671706.73,2,2,2023-01-29,247445249
3956,37601,1437,14,0,U,1130,37362,37585,10,1804,2,0,0,3,3,30,14.69,28330,0,7665189.52,671095.81,2,2,2023-01-29,247445249
3956,37708,1437,14,0,U,1130,37439,37708,0,1810,0,0,0,0,3,35,14.99,29849,0,7666570.04,670275.18,2,2,2023-01-29,247445249
3956,37745,1437,14,0,U,1130,37511,37745,0,1814,0,0,0,0,3,29,15.27,31266,0,7667940.35,669562.14,2,2,2023-01-29,247445249
3956,37779,1437,14,0,U,1130,37576,37779,0,1819,0,0,0,0,3,30,15.51,32549,0,7668907.36,668985.76,2,2,2023-01-29,247445249
3956,37834,1437,14,0,U,1130,37646,37815,8,1823,2,0,0,1,2,31,15.75,33940,0,7670094.71,668455.56,2,2,2023-01-29,247445249
3956,37856,1437,14,0,U,1130,37692,37856,0,1827,0,0,0,0,2,33,15.93,34859,0,7671030.39,668023.79,2,2,2023-01-29,247445249
3956,37928,1437,14,0,U,1130,37735,37879,9,6427,2,0,0,1,1,27,16.09,35705,0,7671515.87,667554.71,2,2,2023-01-29,247445249
3956,37947,1437,14,0,U,1130,37773,37947,0,6398,0,0,0,0,1,29,16.23,36457,0,7672305.99,667237.97,2,2,2023-01-29,247445249
3956,37976,1437,14,0,U,1130,37817,37976,0,8134,0,0,0,0,1,31,16.38,37329,0,7672897.62,667256.04,2,2,2023-01-29,247445249
3956,38001,1437,14,0,U,1130,37860,38001,0,1831,2,0,0,1,0,29,16.5,38179,0,7672265.33,667534.44,2,6,2023-01-29,247445249
3956,39005,1437,14,1,U,1190,39000,39005,0,1831,2,0,1,0,1,0,16.54,0,0,7672265.33,667534.44,2,5,2023-01-29,247445249
3956,39097,1437,14,1,U,1190,39019,39018,60,13236,2,0,4,0,5,13,16.59,341,0,7671875.13,667707.09,2,2,2023-01-29,247445249
3956,39134,1437,14,1,U,1190,39061,39134,0,1829,0,0,0,0,5,22,16.73,1073,0,7671155.5,668030.06,2,2,2023-01-29,247445249
3956,39151,1437,14,1,U,1190,39096,39151,0,1826,0,0,0,0,5,26,16.86,1686,0,7670627.93,668267.9,2,2,2023-01-29,247445249
3956,39173,1437,14,1,U,1190,39141,39173,0,1824,0,0,0,0,5,26,17.01,2480,0,7669934.02,668542.48,2,2,2023-01-29,247445249
3956,39251,1437,14,1,U,1190,39212,39218,24,1818,2,0,1,2,4,24,17.23,3734,0,7668779.63,669106.85,2,2,2023-01-29,247445249
3956,39280,1437,14,1,U,1190,39275,39280,0,1815,0,0,0,0,4,29,17.45,4826,0,7667779.56,669674.24,2,2,2023-01-29,247445249
3956,39339,1437,14,1,U,1190,39378,39339,0,1811,0,0,0,0,4,23,17.81,6640,0,7666039.26,670603.3,2,2,2023-01-29,247445249
3956,39385,1437,14,1,U,1190,39462,39385,0,1805,0,0,0,0,4,30,18.09,8123,0,7664774.02,671395.81,2,2,2023-01-29,247445249
3956,39500,1437,14,1,U,1190,39518,39415,23,1778,2,0,1,0,5,21,18.25,9101,0,7664163.35,671796.45,2,2,2023-01-29,247445249
3956,39574,1437,14,1,U,1190,39614,39552,11,1799,2,0,1,0,6,23,18.56,10797,0,7662838.39,672832.09,2,2,2023-01-29,247445249
3956,39692,1437,14,1,U,1190,39714,39652,8,1793,2,0,1,0,7,24,18.86,12562,0,7661429.29,673852.86,2,2,2023-01-29,247445249
3956,39825,1437,14,1,U,1190,39780,39806,9,7656,2,0,1,0,8,20,19.08,13714,0,7660800.03,674724.59,2,4,2023-01-29,247445249
3956,39850,1437,14,1,U,1190,39827,39850,0,7665,0,0,0,0,8,25,19.24,14511,0,7660814.67,675529.9,2,2,2023-01-29,247445249
3956,39902,1437,14,1,U,1190,39873,39876,16,8242,2,0,2,0,10,26,19.38,15285,0,7660925.97,676284.9,2,2,2023-01-29,247445249
3956,39952,1437,14,1,U,1190,39934,39952,0,7654,0,0,0,0,10,21,19.58,16316,0,7660936.28,677386.11,2,2,2023-01-29,247445249
3956,40029,1437,14,1,U,1190,39996,39991,22,7659,2,0,2,0,11,21,19.77,17356,0,7660912.58,678343.42,2,2,2023-01-29,247445249
3956,40078,1437,14,1,U,1190,40079,40078,0,7658,0,0,0,0,11,24,20.05,18753,0,7660852.02,679833.1,2,2,2023-01-29,247445249
3956,40118,1437,14,1,U,1190,40119,40103,7,2635,2,0,1,0,12,18,20.16,19419,0,7660269.89,679881.16,2,2,2023-01-29,247445249
3956,40175,1437,14,1,U,1190,40171,40158,8,2632,2,0,1,0,13,20,20.33,20299,0,7659385.69,679900.3,2,2,2023-01-29,247445249
3956,40271,1437,14,1,U,1190,40260,40226,32,2626,2,0,0,4,9,22,20.62,21801,0,7657854.33,679951.81,2,4,2023-01-29,247445249
3956,40370,1437,14,1,U,1190,40301,40311,45,2624,2,1,3,4,8,17,20.73,22421,0,7657248.71,679964.82,2,2,2023-01-29,247445249
3956,40439,1437,14,1,U,1190,40364,40403,21,12892,2,0,1,0,9,20,20.91,23396,0,7656291.12,679991.87,2,2,2023-01-29,247445249
3956,40498,1437,14,1,U,1190,40451,40481,8,2616,2,0,0,1,8,24,21.16,24724,0,7654959.2,680030.67,2,2,2023-01-29,247445249
3956,40579,1437,14,1,U,1190,40508,40526,41,2613,2,0,2,0,10,24,21.32,25594,0,7654095.16,680056.08,2,2,2023-01-29,247445249
3956,40683,1437,14,1,U,1190,40598,40630,43,2609,2,1,3,1,11,22,21.58,26978,0,7652711.22,680096.41,2,2,2023-01-29,247445249
3956,40709,1437,14,1,U,1190,40660,40709,0,2606,0,0,0,0,11,23,21.75,27927,0,7651711.81,680161.25,2,2,2023-01-29,247445249
3956,40753,1437,14,1,U,1190,40701,40730,12,2604,2,0,1,0,12,24,21.85,28543,0,7651155.58,680179.69,2,2,2023-01-29,247445249
3956,40778,1437,14,1,U,1190,40742,40778,0,2602,0,0,0,0,12,22,21.98,29167,0,7650609.73,680193.49,2,2,2023-01-29,247445249
3956,40838,1437,14,1,U,1190,40800,40838,0,3637,0,0,0,0,12,18,22.15,30059,0,7649864.13,680476.71,2,4,2023-01-29,247445249
3956,40953,1437,14,1,U,1190,40912,40885,18,3633,2,0,0,2,10,27,22.43,31611,0,7648335.82,680525.92,2,2,2023-01-29,247445249
3956,40989,1437,14,1,U,1190,41015,40989,0,2642,0,0,0,0,10,32,22.72,33035,0,7646848.62,680530.37,2,2,2023-01-29,247445249
3956,41103,1437,14,1,U,1190,41216,41069,8,11956,2,0,0,1,9,29,23.23,35817,0,7644499.97,681465.23,2,2,2023-01-29,247445249
3956,41206,1437,14,1,U,1190,41300,41159,22,13169,2,0,1,9,1,17,23.45,36985,0,7643411.16,681891.78,2,2,2023-01-29,247445249
3956,41337,1437,14,1,U,1190,41400,41337,0,3639,2,0,0,0,1,14,23.66,38363,0,7643721.69,681511.73,2,6,2023-01-29,247445249
3956,41409,1437,14,0,U,1190,41400,41409,0,3639,2,0,4,0,5,1,23.68,0,0,7643721.69,681511.73,2,5,2023-01-29,247445249
3956,41452,1437,14,0,U,1190,41442,41452,0,3635,0,0,0,0,5,16,23.83,751,0,7644529.54,681192.33,2,2,2023-01-29,247445249
3956,41573,1437,14,0,U,1190,41602,41573,0,2641,0,0,0,0,5,25,24.41,3645,0,7647308.09,680289.0,2,2,2023-01-29,247445249
3956,41680,1437,14,0,U,1190,41676,41659,9,2594,2,0,1,0,6,22,24.62,4984,0,7648464.81,680248.19,2,2,2023-01-29,247445249
3956,41768,1437,14,0,U,1190,41760,41735,17,2599,2,0,2,0,9,20,24.9,6496,0,7649979.23,680196.44,2,4,2023-01-29,247445249
3956,41811,1437,14,0,U,1190,41797,41789,9,2595,2,0,1,0,10,22,25.02,7119,0,7650615.69,680166.71,2,2,2023-01-29,247445249
3956,41840,1437,14,0,U,1190,41834,41840,0,2603,0,0,0,0,10,17,25.15,7746,0,7651371.32,680144.04,2,2,2023-01-29,247445249
3956,41860,1437,14,0,U,1190,41864,41860,0,2596,0,0,0,0,10,18,25.25,8258,0,7651895.5,680125.73,2,2,2023-01-29,247445249
3956,41883,1437,14,0,U,1190,41902,41883,0,2607,0,0,0,0,10,19,25.37,8891,0,7652451.65,680075.21,2,2,2023-01-29,247445249
3956,41930,1437,14,0,U,1190,41938,41930,0,2608,0,0,0,0,10,16,25.48,9491,0,7653185.9,680058.28,2,2,2023-01-29,247445249
3956,42019,1437,14,0,U,1190,42018,41998,11,2614,2,0,0,2,8,22,25.72,10846,0,7654335.77,680019.8,2,2,2023-01-29,247445249
3956,42086,1437,14,0,U,1190,42051,42037,8,2615,2,0,1,0,9,18,25.82,11394,0,7654868.75,680004.61,2,2,2023-01-29,247445249
3956,42147,1437,14,0,U,1190,42135,42147,0,2620,0,0,0,0,9,19,26.11,12825,0,7656451.22,679965.76,2,2,2023-01-29,247445249
3956,42220,1437,14,0,U,1190,42194,42198,12,2623,2,0,1,2,8,18,26.28,13819,0,7657300.55,679937.2,2,2,2023-01-29,247445249
3956,42278,1437,14,0,U,1190,42240,42258,10,2625,2,0,1,1,8,21,26.42,14590,0,7658069.83,679906.76,2,4,2023-01-29,247445249
3956,42344,1437,14,0,U,1190,42308,42322,11,2630,2,0,0,1,7,21,26.67,15915,0,7659398.31,679872.98,2,2,2023-01-29,247445249
3956,42391,1437,14,0,U,1190,42354,42373,8,2633,2,0,0,1,6,21,26.84,16801,0,7660280.02,679846.97,2,2,2023-01-29,247445249
3956,42419,1437,14,0,U,1190,42391,42419,0,7651,0,0,0,0,6,19,26.98,17516,0,7660878.51,679649.68,2,2,2023-01-29,247445249
3956,42482,1437,14,0,U,1190,42456,42454,18,7660,2,0,1,3,5,26,27.2,18776,0,7660900.49,678450.24,2,2,2023-01-29,247445249
3956,42545,1437,14,0,U,1190,42505,42514,7,7655,2,0,0,1,4,28,27.38,19738,0,7660885.95,677452.35,2,2,2023-01-29,247445249
3956,42568,1437,14,0,U,1190,42541,42568,0,7653,0,0,0,0,4,22,27.52,20430,0,7660924.71,676747.04,2,2,2023-01-29,247445249
3956,42594,1437,14,0,U,1190,42596,42594,0,8241,0,0,0,0,4,28,27.7,21503,0,7660802.58,675617.02,2,2,2023-01-29,247445249
3956,42605,1437,14,0,U,1190,42620,42605,0,7666,0,0,0,0,4,29,27.79,21959,0,7660793.72,675218.96,2,2,2023-01-29,247445249
3956,42685,1437,14,0,U,1190,42660,42685,0,1792,0,0,0,0,4,24,27.93,22743,0,7660804.94,674421.74,2,4,2023-01-29,247445249
