trip_id,vehicle_id,longitude,latitude,tstamp,speed
241901940,3905,-122.472633,45.520202,2023-01-20 18:46:18,6.6
241901969,3905,-122.472655,45.519905,2023-01-20 18:46:23,6.4
241901969,3905,-122.472663,45.519607,2023-01-20 18:46:28,6.6
241901969,3905,-122.472687,45.519373,2023-01-20 18:46:33,4.8
241901969,3905,-122.472723,45.519253,2023-01-20 18:47:28,0.23636363636363636
241901969,3905,-122.472992,45.519197,2023-01-20 18:47:33,4.6
241901969,3905,-122.473507,45.51921,2023-01-20 18:47:38,8.2
241901969,3905,-122.474035,45.519213,2023-01-20 18:47:43,8.0
241901969,3905,-122.474538,45.519218,2023-01-20 18:47:48,7.4
241901969,3905,-122.474983,45.519223,2023-01-20 18:47:53,6.8
241901969,3905,-122.475307,45.519223,2023-01-20 18:47:58,4.6
241901969,3905,-122.47545,45.519223,2023-01-20 18:48:03,1.8
241901969,3905,-122.475493,45.519222,2023-01-20 18:48:58,0.07272727272727272
241901969,3905,-122.475698,45.51922,2023-01-20 18:49:03,3.4
241901969,3905,-122.47609,45.519223,2023-01-20 18:49:08,6.2
241901969,3905,-122.476592,45.519223,2023-01-20 18:49:13,7.8
241902031,3905,-122.558153,45.533952,2023-01-20 20:10:13,4.785185185185185
241902031,3905,-122.558155,45.533765,2023-01-20 20:10:18,4.2
241902031,3905,-122.558158,45.533478,2023-01-20 20:10:23,6.4
241902031,3905,-122.558162,45.533195,2023-01-20 20:10:28,6.2
241902031,3905,-122.558165,45.532847,2023-01-20 20:10:33,7.8
241902031,3905,-122.558172,45.532462,2023-01-20 20:10:38,8.4
241902031,3905,-122.558173,45.532118,2023-01-20 20:10:43,7.4
241902031,3905,-122.558177,45.531843,2023-01-20 20:10:48,6.0
241902031,3905,-122.55818,45.53167,2023-01-20 20:10:53,3.8
241902031,3905,-122.558183,45.531393,2023-01-20 20:10:58,6.2
241902031,3905,-122.558188,45.531018,2023-01-20 20:11:03,8.4
241902031,3905,-122.558192,45.530572,2023-01-20 20:11:08,9.8
241902031,3905,-122.558197,45.530098,2023-01-20 20:11:13,10.4
241902031,3905,-122.558197,45.529705,2023-01-20 20:11:18,8.4
241902031,3905,-122.558283,45.529523,2023-01-20 20:11:23,4.0
241902031,3905,-122.55864,45.529477,2023-01-20 20:11:28,5.8
241902031,3905,-122.559213,45.529487,2023-01-20 20:11:33,8.8
241902031,3905,-122.559847,45.529492,2023-01-20 20:11:38,9.8
241902031,3905,-122.560453,45.529492,2023-01-20 20:11:43,9.2
241902031,3905,-122.561048,45.529493,2023-01-20 20:11:48,9.0
241902031,3905,-122.561547,45.529502,2023-01-20 20:11:53,7.6
241902031,3905,-122.561738,45.529508,2023-01-20 20:11:58,2.6
241902031,3905,-122.56189,45.529483,2023-01-20 20:12:03,2.6
241902075,3905,-122.56201,45.528618,2023-01-20 20:12:18,6.533333333333333
241902075,3905,-122.562005,45.528233,2023-01-20 20:12:23,8.4
241902075,3905,-122.562002,45.52783,2023-01-20 20:12:28,8.8
241902075,3905,-122.561997,45.527452,2023-01-20 20:12:33,8.2
241902075,3905,-122.562007,45.527102,2023-01-20 20:12:38,7.6
241902075,3905,-122.562023,45.526823,2023-01-20 20:12:43,6.0
241902075,3905,-122.562027,45.52668,2023-01-20 20:12:48,2.8
241902075,3905,-122.562027,45.526667,2023-01-20 20:13:13,0.04
241902075,3905,-122.562025,45.526565,2023-01-20 20:13:18,2.6
241902075,3905,-122.562068,45.526378,2023-01-20 20:13:23,4.0
241902075,3905,-122.56238,45.526287,2023-01-20 20:13:28,5.4
241902075,3905,-122.562762,45.526293,2023-01-20 20:13:33,5.8
