EVENT_NO_TRIP,EVENT_NO_STOP,OPD_DATE,VEHICLE_ID,METERS,ACT_TIME,GPS_LONGITUDE,GPS_LATITUDE,GPS_SATELLITES,GPS_HDOP
240735641,240735678,18JAN2023:00:00:00,4210,98686,43575,-122.576153,45.481898,12.0,0.7
240735641,240735678,18JAN2023:00:00:00,4210,98753,43580,-122.575338,45.481698,12.0,0.7
240735641,240735678,18JAN2023:00:00:00,4210,98805,43585,-122.574693,45.481528,12.0,0.7
240735641,240735678,18JAN2023:00:00:00,4210,98822,43590,-122.574472,45.481468,12.0,0.7
240735641,240735679,18JAN2023:00:00:00,4210,98909,43625,-122.573437,45.481228,12.0,0.7
240735641,240735679,18JAN2023:00:00:00,4210,98975,43630,-122.572652,45.481003,12.0,0.7
240735641,240735679,18JAN2023:00:00:00,4210,99042,43635,-122.571848,45.480767,12.0,0.7
240735641,240735679,18JAN2023:00:00:00,4210,99103,43640,-122.571127,45.480532,12.0,0.7
240735641,240735680,18JAN2023:00:00:00,4210,99206,43650,-122.570425,45.479777,12.0,0.7
240735641,240735680,18JAN2023:00:00:00,4210,99255,43655,-122.5701,45.479393,12.0,0.8
240735641,240735680,18JAN2023:00:00:00,4210,99302,43660,-122.569567,45.479187,12.0,1.0
240735641,240735680,18JAN2023:00:00:00,4210,99331,43665,-122.569182,45.47914,12.0,0.9
240735641,240735680,18JAN2023:00:00:00,4210,99354,43670,-122.568887,45.479105,12.0,0.8
240735641,240735681,18JAN2023:00:00:00,4210,99405,43735,-122.568265,45.479012,12.0,1.0
240735641,240735681,18JAN2023:00:00:00,4210,99459,43740,-122.567652,45.478775,12.0,0.7
240735641,240735681,18JAN2023:00:00:00,4210,99497,43745,-122.567177,45.47864,12.0,0.8
240735641,240735681,18JAN2023:00:00:00,4210,99509,43750,-122.567023,45.478597,12.0,0.7
240735641,240735682,18JAN2023:00:00:00,4210,99510,43770,-122.567015,45.478595,11.0,0.7
240735641,240735682,18JAN2023:00:00:00,4210,99538,43775,-122.566703,45.478512,12.0,0.8
240735641,240735682,18JAN2023:00:00:00,4210,99580,43780,-122.566193,45.478372,12.0,0.7
240735641,240735682,18JAN2023:00:00:00,4210,99608,43785,-122.565837,45.478277,11.0,0.7
240735641,240735682,18JAN2023:00:00:00,4210,99625,43790,-122.565622,45.478242,11.0,0.8
240735641,240735684,18JAN2023:00:00:00,4210,99653,43820,-122.565282,45.478165,12.0,0.7
240735641,240735684,18JAN2023:00:00:00,4210,99694,43825,-122.564805,45.47804,12.0,0.7
240735641,240735684,18JAN2023:00:00:00,4210,99736,43830,-122.564287,45.477905,12.0,0.7
240735641,240735684,18JAN2023:00:00:00,4210,99778,43835,-122.563765,45.477788,12.0,0.7
240735641,240735684,18JAN2023:00:00:00,4210,99801,43839,-122.56346,45.477802,12.0,0.9
240735641,240735684,18JAN2023:00:00:00,4210,99830,43845,-122.563353,45.478058,12.0,0.7
240735641,240735685,18JAN2023:00:00:00,4210,99881,43875,-122.563705,45.47843,12.0,0.7
240735641,240735685,18JAN2023:00:00:00,4210,99920,43880,-122.564123,45.478585,12.0,0.7
240735641,240735685,18JAN2023:00:00:00,4210,99945,43885,-122.564458,45.478665,12.0,0.7
240735641,240735686,18JAN2023:00:00:00,4210,99953,43935,-122.564577,45.478697,12.0,0.7
240735641,240735686,18JAN2023:00:00:00,4210,99977,43940,-122.564815,45.478768,12.0,0.8
240735641,240735686,18JAN2023:00:00:00,4210,100021,43945,-122.565333,45.47894,12.0,0.7
240735641,240735686,18JAN2023:00:00:00,4210,100056,43950,-122.565777,45.479068,11.0,1.4
240735641,240735686,18JAN2023:00:00:00,4210,100070,43955,-122.56597,45.47912,12.0,0.7
240735688,240735689,18JAN2023:00:00:00,4210,100152,44987,-122.566953,45.479365,12.0,0.7
240735688,240735689,18JAN2023:00:00:00,4210,100180,44992,-122.567297,45.479485,12.0,0.8
240735688,240735689,18JAN2023:00:00:00,4210,100188,44997,-122.567405,45.479525,12.0,0.7
240735688,240735690,18JAN2023:00:00:00,4210,100234,45027,-122.567968,45.479647,9.0,0.9
240735688,240735690,18JAN2023:00:00:00,4210,100256,45032,-122.568225,45.47972,11.0,0.8
240735688,240735690,18JAN2023:00:00:00,4210,100269,45037,-122.568403,45.479775,12.0,1.0
240735688,240735691,18JAN2023:00:00:00,4210,100292,45067,-122.568638,45.479837,12.0,0.9
240735688,240735691,18JAN2023:00:00:00,4210,100334,45072,-122.569118,45.479983,12.0,0.9
240735688,240735691,18JAN2023:00:00:00,4210,100375,45077,-122.56961,45.480148,12.0,0.9
240735688,240735691,18JAN2023:00:00:00,4210,100396,45082,-122.5699,45.480252,12.0,0.9
240735688,240735692,18JAN2023:00:00:00,4210,100497,45127,-122.571038,45.480588,12.0,0.8
240735734,240735750,18JAN2023:00:00:00,4210,115220,48286,-122.632568,45.512047,12.0,0.7
240735734,240735750,18JAN2023:00:00:00,4210,115274,48291,-122.631867,45.51205,12.0,0.7
240735734,240735750,18JAN2023:00:00:00,4210,115329,48295,-122.631158,45.51205,12.0,0.8
240735734,240735750,18JAN2023:00:00:00,4210,115382,48300,-122.630462,45.512047,12.0,0.7
240735734,240735750,18JAN2023:00:00:00,4210,115428,48305,-122.629857,45.51204,12.0,0.7
240735734,240735750,18JAN2023:00:00:00,4210,115458,48310,-122.629433,45.512028,12.0,0.7
240735734,240735751,18JAN2023:00:00:00,4210,115533,48335,-122.628502,45.512033,12.0,0.8
240735734,240735751,18JAN2023:00:00:00,4210,115568,48340,-122.628028,45.512032,12.0,0.7
240735734,240735751,18JAN2023:00:00:00,4210,115582,48345,-122.627805,45.512032,12.0,0.7
240735734,240735751,18JAN2023:00:00:00,4210,115588,48351,-122.627752,45.512033,12.0,0.7
240735734,240735751,18JAN2023:00:00:00,4210,115624,48355,-122.627322,45.512037,12.0,0.7
240735734,240735751,18JAN2023:00:00:00,4210,115662,48361,-122.626825,45.512035,12.0,0.7
240735734,240735751,18JAN2023:00:00:00,4210,115706,48366,-122.626275,45.512037,12.0,0.7
240735734,240735751,18JAN2023:00:00:00,4210,115745,48371,-122.62575,45.512023,12.0,0.8
240735734,240735751,18JAN2023:00:00:00,4210,115761,48375,-122.625493,45.512015,10.0,0.9
240735734,240735752,18JAN2023:00:00:00,4210,115851,48401,-122.624387,45.512027,12.0,0.7
240735734,240735752,18JAN2023:00:00:00,4210,115893,48406,-122.623853,45.512025,12.0,0.7
240735734,240735752,18JAN2023:00:00:00,4210,115928,48411,-122.623377,45.512023,12.0,0.7
240735734,240735752,18JAN2023:00:00:00,4210,115947,48415,-122.6231,45.512023,12.0,0.7
240735734,240735752,18JAN2023:00:00:00,4210,115959,48421,-122.62297,45.512023,12.0,0.7
240735734,240735752,18JAN2023:00:00:00,4210,115984,48425,-122.622637,45.512,12.0,0.7
240735734,240735752,18JAN2023:00:00:00,4210,115993,48431,-122.62249,45.511992,12.0,0.7
240735734,240735753,18JAN2023:00:00:00,4210,116098,48550,-122.621223,45.512027,12.0,0.7
240735734,240735753,18JAN2023:00:00:00,4210,116125,48555,-122.62081,45.512025,12.0,0.7
240735734,240735753,18JAN2023:00:00:00,4210,116133,48560,-122.62068,45.512025,12.0,0.7
240735734,240735754,18JAN2023:00:00:00,4210,116140,48575,-122.620577,45.512023,12.0,0.7
240735734,240735754,18JAN2023:00:00:00,4210,116159,48580,-122.620325,45.512018,12.0,0.7
240735734,240735754,18JAN2023:00:00:00,4210,116198,48585,-122.619818,45.512018,12.0,0.7
240735734,240735754,18JAN2023:00:00:00,4210,116244,48590,-122.619225,45.512015,12.0,0.7
240735734,240735754,18JAN2023:00:00:00,4210,116289,48595,-122.61864,45.512015,12.0,0.7
240735734,240735754,18JAN2023:00:00:00,4210,116337,48600,-122.618015,45.512012,12.0,0.7
240735734,240735754,18JAN2023:00:00:00,4210,116389,48605,-122.617338,45.512012,12.0,0.8
240735734,240735755,18JAN2023:00:00:00,4210,116437,48610,-122.616727,45.51201,12.0,0.7
240735734,240735755,18JAN2023:00:00:00,4210,116482,48615,-122.616143,45.51201,12.0,0.7
240735734,240735755,18JAN2023:00:00:00,4210,116532,48620,-122.615505,45.512013,12.0,0.7
240735734,240735755,18JAN2023:00:00:00,4210,116575,48625,-122.614938,45.512013,12.0,0.7
240735734,240735755,18JAN2023:00:00:00,4210,116611,48630,-122.614477,45.51201,12.0,0.7
240735734,240735755,18JAN2023:00:00:00,4210,116642,48635,-122.614082,45.512003,12.0,0.8
240735734,240735755,18JAN2023:00:00:00,4210,116654,48640,-122.613922,45.511998,12.0,0.7
240735734,240735756,18JAN2023:00:00:00,4210,116703,48660,-122.613297,45.51201,12.0,0.8
240735734,240735756,18JAN2023:00:00:00,4210,116747,48665,-122.61273,45.51201,12.0,0.7
240735734,240735756,18JAN2023:00:00:00,4210,116789,48670,-122.612182,45.512012,12.0,0.8
240735734,240735756,18JAN2023:00:00:00,4210,116825,48675,-122.611722,45.511948,12.0,0.7
240735734,240735756,18JAN2023:00:00:00,4210,116860,48680,-122.61153,45.511678,12.0,0.7
240735734,240735757,18JAN2023:00:00:00,4210,116950,48690,-122.611478,45.51086,12.0,0.9
240735734,240735757,18JAN2023:00:00:00,4210,116992,48695,-122.611482,45.510477,12.0,0.7
240735734,240735757,18JAN2023:00:00:00,4210,117013,48700,-122.611503,45.510278,12.0,0.8
240735734,240735758,18JAN2023:00:00:00,4210,117022,48720,-122.611498,45.510193,12.0,0.7
240735734,240735758,18JAN2023:00:00:00,4210,117060,48725,-122.611455,45.509847,12.0,0.7
240735734,240735758,18JAN2023:00:00:00,4210,117110,48730,-122.611423,45.509398,12.0,0.9
240735734,240735758,18JAN2023:00:00:00,4210,117156,48735,-122.611402,45.508977,12.0,1.2
240735734,240735758,18JAN2023:00:00:00,4210,117197,48740,-122.611378,45.508603,12.0,0.8
240735734,240735758,18JAN2023:00:00:00,4210,117231,48745,-122.611367,45.508287,12.0,0.7
240735734,240735758,18JAN2023:00:00:00,4210,117246,48750,-122.611358,45.50815,12.0,0.8
240735734,240735758,18JAN2023:00:00:00,4210,117246,48752,-122.611357,45.508148,12.0,0.7
240735734,240735758,18JAN2023:00:00:00,4210,117246,48755,-122.611357,45.508148,12.0,0.7
240735734,240735758,18JAN2023:00:00:00,4210,117246,48757,-122.611357,45.508148,12.0,0.7
240735734,240735758,18JAN2023:00:00:00,4210,117256,48760,-122.61135,45.508057,12.0,0.8
240735734,240735758,18JAN2023:00:00:00,4210,117293,48765,-122.611312,45.507723,11.0,1.2
240735734,240735759,18JAN2023:00:00:00,4210,117340,48770,-122.611297,45.507295,12.0,0.8
240735734,240735759,18JAN2023:00:00:00,4210,117387,48775,-122.611278,45.506862,12.0,0.7
240735734,240735759,18JAN2023:00:00:00,4210,117432,48780,-122.611267,45.506455,12.0,0.7
240735734,240735759,18JAN2023:00:00:00,4210,117477,48785,-122.611262,45.506047,12.0,0.7
240735734,240735759,18JAN2023:00:00:00,4210,117513,48790,-122.611277,45.505712,12.0,0.9
240735734,240735759,18JAN2023:00:00:00,4210,117534,48795,-122.611277,45.505522,12.0,0.8
240735734,240735760,18JAN2023:00:00:00,4210,117601,48830,-122.611043,45.504945,12.0,1.2
240735734,240735760,18JAN2023:00:00:00,4210,117646,48835,-122.611045,45.504532,12.0,0.9
240735734,240735760,18JAN2023:00:00:00,4210,117695,48840,-122.611047,45.504092,12.0,0.7
240735734,240735760,18JAN2023:00:00:00,4210,117749,48845,-122.611048,45.503603,12.0,0.7
240735734,240735761,18JAN2023:00:00:00,4210,117808,48850,-122.611052,45.503065,12.0,0.7
240735734,240735761,18JAN2023:00:00:00,4210,117868,48855,-122.61105,45.502523,12.0,0.7
240735734,240735761,18JAN2023:00:00:00,4210,117925,48860,-122.611052,45.501998,12.0,0.7
240735734,240735761,18JAN2023:00:00:00,4210,117982,48865,-122.611118,45.501483,12.0,0.8
240735734,240735761,18JAN2023:00:00:00,4210,118043,48870,-122.611323,45.500953,12.0,0.7
240735734,240735761,18JAN2023:00:00:00,4210,118105,48875,-122.611405,45.500397,12.0,1.1
240735734,240735762,18JAN2023:00:00:00,4210,118169,48880,-122.611413,45.49982,12.0,0.7
240735734,240735762,18JAN2023:00:00:00,4210,118226,48885,-122.611423,45.499302,12.0,0.7
240735734,240735763,18JAN2023:00:00:00,4210,118283,48890,-122.611432,45.498785,12.0,0.7
240735734,240735763,18JAN2023:00:00:00,4210,118339,48895,-122.611435,45.49827,12.0,0.7
240735734,240735763,18JAN2023:00:00:00,4210,118385,48900,-122.61144,45.497848,12.0,0.7
240735734,240735763,18JAN2023:00:00:00,4210,118401,48905,-122.611442,45.49769,12.0,0.7
240735734,240735764,18JAN2023:00:00:00,4210,118415,48990,-122.611448,45.497577,12.0,0.6
240735734,240735764,18JAN2023:00:00:00,4210,118440,48995,-122.611453,45.497342,12.0,0.6
240735734,240735764,18JAN2023:00:00:00,4210,118447,49000,-122.611425,45.497272,12.0,0.6
240735734,240735765,18JAN2023:00:00:00,4210,118449,49015,-122.611417,45.49726,12.0,0.7
240735734,240735765,18JAN2023:00:00:00,4210,118478,49020,-122.611195,45.497063,12.0,0.8
240735734,240735766,18JAN2023:00:00:00,4210,118530,49025,-122.61073,45.496728,12.0,0.8
240735734,240735766,18JAN2023:00:00:00,4210,118587,49030,-122.610188,45.496373,12.0,0.6
240735734,240735766,18JAN2023:00:00:00,4210,118641,49035,-122.60967,45.496038,12.0,0.6
240735784,240735827,18JAN2023:00:00:00,4210,134136,54591,-122.679205,45.516327,12.0,1.2
240735784,240735827,18JAN2023:00:00:00,4210,134172,54596,-122.679652,45.516443,12.0,1.4
240735784,240735827,18JAN2023:00:00:00,4210,134187,54601,-122.679823,45.51649,11.0,1.4
240735784,240735828,18JAN2023:00:00:00,4210,134248,54771,-122.680562,45.51665,11.0,1.6
240735784,240735828,18JAN2023:00:00:00,4210,134277,54776,-122.680928,45.51673,12.0,0.8
240735784,240735828,18JAN2023:00:00:00,4210,134280,54780,-122.680995,45.516728,11.0,1.1
240735784,240735828,18JAN2023:00:00:00,4210,134280,54781,-122.680995,45.516728,11.0,1.1
240735784,240735828,18JAN2023:00:00:00,4210,134280,54782,-122.680995,45.516728,11.0,1.1
240735784,240735828,18JAN2023:00:00:00,4210,134285,54786,-122.681058,45.516707,11.0,1.4
240735784,240735828,18JAN2023:00:00:00,4210,134304,54791,-122.681205,45.516557,9.0,1.1
240735784,240735828,18JAN2023:00:00:00,4210,134332,54796,-122.681318,45.516298,11.0,2.4
240735784,240735828,18JAN2023:00:00:00,4210,134343,54801,-122.681365,45.516183,11.0,1.5
240735784,240735829,18JAN2023:00:00:00,4210,134345,54811,-122.681372,45.516163,8.0,2.9
240735784,240735829,18JAN2023:00:00:00,4210,134360,54816,-122.681327,45.516015,7.0,1.3
240735784,240735829,18JAN2023:00:00:00,4210,134384,54821,-122.681067,45.515932,8.0,3.0
240735784,240735829,18JAN2023:00:00:00,4210,134407,54826,-122.68077,45.515887,9.0,1.1
240735784,240735830,18JAN2023:00:00:00,4210,134415,54846,-122.680667,45.515872,9.0,1.1
240735784,240735830,18JAN2023:00:00:00,4210,134445,54851,-122.680325,45.515818,8.0,1.5
240735784,240735830,18JAN2023:00:00:00,4210,134476,54856,-122.679913,45.515755,9.0,1.1
240735784,240735830,18JAN2023:00:00:00,4210,134492,54861,-122.679692,45.515712,9.0,1.1
240735784,240735830,18JAN2023:00:00:00,4210,134496,54866,-122.679648,45.515697,9.0,1.0
240735784,240735830,18JAN2023:00:00:00,4210,134496,54867,-122.67965,45.515695,8.0,1.2
240735784,240735830,18JAN2023:00:00:00,4210,134496,54869,-122.67965,45.515695,9.0,1.1
240735784,240735830,18JAN2023:00:00:00,4210,134498,54871,-122.679637,45.51569,9.0,1.1
240735784,240735830,18JAN2023:00:00:00,4210,134526,54876,-122.679313,45.515593,8.0,1.6
240735784,240735830,18JAN2023:00:00:00,4210,134559,54881,-122.678897,45.51551,9.0,1.5
240735784,240735830,18JAN2023:00:00:00,4210,134579,54886,-122.678642,45.515428,8.0,1.6
240735832,240735833,18JAN2023:00:00:00,4210,134624,54951,-122.678122,45.515308,12.0,1.4
240735832,240735833,18JAN2023:00:00:00,4210,134655,54956,-122.677745,45.515225,11.0,1.1
240735832,240735833,18JAN2023:00:00:00,4210,134686,54961,-122.677362,45.515133,11.0,1.0
240735832,240735833,18JAN2023:00:00:00,4210,134718,54966,-122.676973,45.515047,12.0,0.9
240735832,240735833,18JAN2023:00:00:00,4210,134751,54971,-122.676572,45.514958,11.0,0.9
240735832,240735833,18JAN2023:00:00:00,4210,134782,54976,-122.676185,45.514867,12.0,1.0
240735832,240735833,18JAN2023:00:00:00,4210,134805,54981,-122.67589,45.5148,12.0,0.9
240735832,240735834,18JAN2023:00:00:00,4210,134864,55041,-122.67512,45.51461,12.0,1.2
240735832,240735834,18JAN2023:00:00:00,4210,134909,55046,-122.67466,45.514482,7.0,1.3
240735832,240735834,18JAN2023:00:00:00,4210,134940,55051,-122.674305,45.51434,11.0,1.8
240735832,240735834,18JAN2023:00:00:00,4210,134987,55056,-122.673793,45.514162,12.0,1.0
240735832,240735834,18JAN2023:00:00:00,4210,135044,55061,-122.673118,45.513977,12.0,0.8
240735832,240735834,18JAN2023:00:00:00,4210,135104,55066,-122.672392,45.513787,12.0,0.9
240735832,240735834,18JAN2023:00:00:00,4210,135169,55071,-122.671612,45.51358,12.0,1.0
240735832,240735834,18JAN2023:00:00:00,4210,135222,55076,-122.670818,45.51337,12.0,0.9
240735832,240735834,18JAN2023:00:00:00,4210,135303,55081,-122.669998,45.513153,12.0,0.9
240735832,240735834,18JAN2023:00:00:00,4210,135360,55086,-122.669143,45.512923,12.0,0.9
240735832,240735834,18JAN2023:00:00:00,4210,135429,55091,-122.668302,45.512698,12.0,0.8
240735832,240735834,18JAN2023:00:00:00,4210,135496,55096,-122.667478,45.512528,12.0,0.7
240735832,240735834,18JAN2023:00:00:00,4210,135576,55101,-122.666625,45.512445,12.0,0.8
240735832,240735834,18JAN2023:00:00:00,4210,135625,55106,-122.665823,45.51242,12.0,0.8
240735832,240735834,18JAN2023:00:00:00,4210,135677,55111,-122.665165,45.51241,12.0,0.7
240735832,240735834,18JAN2023:00:00:00,4210,135727,55116,-122.664518,45.512422,12.0,0.8
240735832,240735835,18JAN2023:00:00:00,4210,135784,55121,-122.663788,45.51243,12.0,0.8
240735832,240735835,18JAN2023:00:00:00,4210,135843,55126,-122.663037,45.51242,12.0,0.8
240735832,240735835,18JAN2023:00:00:00,4210,135898,55131,-122.662328,45.51241,12.0,0.8
240735832,240735835,18JAN2023:00:00:00,4210,135931,55136,-122.661908,45.512407,12.0,0.8
240735832,240735835,18JAN2023:00:00:00,4210,135935,55141,-122.661853,45.512403,12.0,0.7
240735832,240735836,18JAN2023:00:00:00,4210,135941,55161,-122.661787,45.512375,12.0,0.7
240735832,240735836,18JAN2023:00:00:00,4210,135969,55166,-122.661438,45.512355,12.0,0.8
240735832,240735836,18JAN2023:00:00:00,4210,136006,55171,-122.660958,45.512335,12.0,0.7
240735832,240735836,18JAN2023:00:00:00,4210,136050,55176,-122.660388,45.512318,12.0,1.0
240735832,240735836,18JAN2023:00:00:00,4210,136077,55181,-122.66004,45.51231,12.0,0.9
240735832,240735837,18JAN2023:00:00:00,4210,136143,55206,-122.659193,45.512307,12.0,0.7
240735832,240735837,18JAN2023:00:00:00,4210,136158,55211,-122.658983,45.512302,12.0,0.7
240735832,240735838,18JAN2023:00:00:00,4210,136161,55246,-122.658957,45.5123,12.0,0.7
240735832,240735838,18JAN2023:00:00:00,4210,136191,55251,-122.658577,45.512295,12.0,0.7
240735832,240735838,18JAN2023:00:00:00,4210,136240,55256,-122.657947,45.512293,12.0,0.7
240735832,240735838,18JAN2023:00:00:00,4210,136295,55261,-122.657237,45.512288,12.0,0.7
240735832,240735838,18JAN2023:00:00:00,4210,136349,55266,-122.656533,45.512282,12.0,0.8
240735832,240735838,18JAN2023:00:00:00,4210,136398,55271,-122.655892,45.512278,12.0,0.8
240735832,240735838,18JAN2023:00:00:00,4210,136442,55276,-122.655327,45.512278,12.0,0.8
240735832,240735838,18JAN2023:00:00:00,4210,136483,55281,-122.654788,45.512283,12.0,0.7
240735832,240735838,18JAN2023:00:00:00,4210,136520,55286,-122.654305,45.512263,12.0,0.7
240735832,240735840,18JAN2023:00:00:00,4210,136594,55356,-122.65337,45.512237,10.0,0.8
240735832,240735840,18JAN2023:00:00:00,4210,136647,55361,-122.652698,45.51223,9.0,1.0
240735832,240735840,18JAN2023:00:00:00,4210,136709,55366,-122.651902,45.512225,10.0,0.8
240735832,240735841,18JAN2023:00:00:00,4210,136826,55376,-122.650388,45.512218,9.0,1.0
240735832,240735841,18JAN2023:00:00:00,4210,136882,55381,-122.649647,45.512213,9.0,1.0
240735832,240735841,18JAN2023:00:00:00,4210,136936,55386,-122.648957,45.51221,9.0,1.0
240735832,240735842,18JAN2023:00:00:00,4210,136989,55391,-122.648267,45.512207,9.0,1.0
240735832,240735842,18JAN2023:00:00:00,4210,137041,55396,-122.647587,45.5122,9.0,1.0
240735832,240735842,18JAN2023:00:00:00,4210,137070,55401,-122.647172,45.512193,10.0,1.0
240735832,240735843,18JAN2023:00:00:00,4210,137128,55426,-122.64644,45.512187,10.0,1.0
240735832,240735843,18JAN2023:00:00:00,4210,137140,55431,-122.64625,45.512185,9.0,1.0
240735832,240735844,18JAN2023:00:00:00,4210,137141,55446,-122.64624,45.512185,9.0,1.0
240735832,240735844,18JAN2023:00:00:00,4210,137158,55451,-122.64606,45.512183,10.0,0.9
240735832,240735844,18JAN2023:00:00:00,4210,137190,55456,-122.645652,45.512173,9.0,0.9
240735832,240735844,18JAN2023:00:00:00,4210,137226,55461,-122.645202,45.51209,9.0,0.9
240735832,240735844,18JAN2023:00:00:00,4210,137265,55466,-122.644708,45.512078,9.0,0.9
240735832,240735845,18JAN2023:00:00:00,4210,137362,55476,-122.643458,45.512073,9.0,0.9
240735832,240735845,18JAN2023:00:00:00,4210,137406,55481,-122.642885,45.512073,10.0,0.8
240735888,240735919,18JAN2023:00:00:00,4210,152726,61193,-122.624717,45.512095,10.0,0.9
240735888,240735919,18JAN2023:00:00:00,4210,152764,61198,-122.625222,45.512095,11.0,0.8
240735888,240735919,18JAN2023:00:00:00,4210,152783,61203,-122.625513,45.512098,10.0,0.9
240735888,240735920,18JAN2023:00:00:00,4210,152791,61233,-122.625597,45.5121,11.0,0.9
240735888,240735921,18JAN2023:00:00:00,4210,152907,61268,-122.627012,45.512097,10.0,0.9
240735888,240735921,18JAN2023:00:00:00,4210,152933,61273,-122.627455,45.512095,11.0,0.8
240735888,240735922,18JAN2023:00:00:00,4210,152949,61298,-122.627598,45.512095,10.0,0.9
240735888,240735922,18JAN2023:00:00:00,4210,152993,61303,-122.628132,45.512097,10.0,0.9
240735888,240735922,18JAN2023:00:00:00,4210,153047,61308,-122.628823,45.512098,10.0,0.9
240735888,240735922,18JAN2023:00:00:00,4210,153082,61313,-122.629352,45.51211,10.0,0.9
240735888,240735923,18JAN2023:00:00:00,4210,153198,61343,-122.63076,45.512103,11.0,0.9
240735888,240735923,18JAN2023:00:00:00,4210,153253,61348,-122.631485,45.512108,10.0,0.9
240735888,240735923,18JAN2023:00:00:00,4210,153317,61353,-122.632285,45.512108,11.0,1.0
240735888,240735923,18JAN2023:00:00:00,4210,153384,61358,-122.633157,45.512107,10.0,0.9
240735888,240735923,18JAN2023:00:00:00,4210,153449,61363,-122.634005,45.512107,10.0,0.9
240735888,240735923,18JAN2023:00:00:00,4210,153510,61368,-122.634787,45.512108,10.0,0.9
240735888,240735924,18JAN2023:00:00:00,4210,153563,61373,-122.635625,45.51211,10.0,0.9
240735888,240735924,18JAN2023:00:00:00,4210,153635,61378,-122.636562,45.512112,10.0,0.9
240735888,240735924,18JAN2023:00:00:00,4210,153700,61383,-122.637393,45.512115,10.0,0.9
240735888,240735924,18JAN2023:00:00:00,4210,153740,61388,-122.63791,45.512122,10.0,0.9
240735888,240735925,18JAN2023:00:00:00,4210,153790,61413,-122.63855,45.512117,10.0,0.9
240735888,240735925,18JAN2023:00:00:00,4210,153850,61418,-122.639327,45.51212,10.0,0.9
240735888,240735925,18JAN2023:00:00:00,4210,153919,61423,-122.640217,45.512122,10.0,0.9
240735888,240735925,18JAN2023:00:00:00,4210,153991,61428,-122.641147,45.512123,10.0,0.9
240735888,240735925,18JAN2023:00:00:00,4210,154064,61433,-122.642097,45.512123,10.0,0.9
240735888,240735925,18JAN2023:00:00:00,4210,154127,61438,-122.642907,45.512132,10.0,0.9
240735888,240735925,18JAN2023:00:00:00,4210,154162,61443,-122.643368,45.512143,10.0,0.9
240735888,240735926,18JAN2023:00:00:00,4210,154207,61468,-122.643945,45.512138,10.0,0.9
240735888,240735926,18JAN2023:00:00:00,4210,154249,61473,-122.644488,45.51214,10.0,0.9
240735888,240735926,18JAN2023:00:00:00,4210,154279,61478,-122.644878,45.512152,10.0,0.9
240735888,240735927,18JAN2023:00:00:00,4210,154285,61513,-122.644953,45.512153,11.0,1.0
240735888,240735927,18JAN2023:00:00:00,4210,154304,61518,-122.645193,45.512182,10.0,0.9
240735888,240735927,18JAN2023:00:00:00,4210,154336,61523,-122.645603,45.512237,10.0,0.9
240735888,240735927,18JAN2023:00:00:00,4210,154369,61528,-122.646025,45.512243,11.0,0.9
240735888,240735927,18JAN2023:00:00:00,4210,154412,61533,-122.646583,45.512243,11.0,0.9
240735888,240735927,18JAN2023:00:00:00,4210,154458,61538,-122.647178,45.512245,11.0,0.9
240735888,240735928,18JAN2023:00:00:00,4210,154510,61543,-122.647855,45.512245,11.0,0.9
240735888,240735928,18JAN2023:00:00:00,4210,154564,61548,-122.648552,45.512248,11.0,0.9
240735888,240735928,18JAN2023:00:00:00,4210,154611,61553,-122.649168,45.512255,11.0,0.9
240735888,240735928,18JAN2023:00:00:00,4210,154633,61558,-122.649462,45.512257,12.0,0.9
240735888,240735929,18JAN2023:00:00:00,4210,154701,61578,-122.650317,45.512252,10.0,0.9
240735888,240735929,18JAN2023:00:00:00,4210,154763,61583,-122.651123,45.512253,11.0,0.9
240735888,240735929,18JAN2023:00:00:00,4210,154806,61588,-122.651695,45.512262,11.0,0.9
240735888,240735929,18JAN2023:00:00:00,4210,154820,61593,-122.651883,45.512267,11.0,1.0
240735888,240735930,18JAN2023:00:00:00,4210,154865,61618,-122.652453,45.51226,11.0,0.9
240735888,240735930,18JAN2023:00:00:00,4210,154906,61623,-122.652987,45.512275,11.0,0.9
240735888,240735930,18JAN2023:00:00:00,4210,154928,61628,-122.653288,45.512277,11.0,0.9
240735888,240735930,18JAN2023:00:00:00,4210,154932,61633,-122.653337,45.512278,12.0,0.8
240735888,240735930,18JAN2023:00:00:00,4210,154932,61635,-122.653337,45.512278,12.0,0.8
240735888,240735930,18JAN2023:00:00:00,4210,154932,61637,-122.653337,45.512278,12.0,0.8
240735888,240735930,18JAN2023:00:00:00,4210,154933,61638,-122.653347,45.512278,11.0,0.9
240735888,240735930,18JAN2023:00:00:00,4210,154940,61643,-122.65344,45.512282,12.0,0.8
240735888,240735930,18JAN2023:00:00:00,4210,154959,61648,-122.653665,45.512348,12.0,1.0
240735888,240735930,18JAN2023:00:00:00,4210,154983,61653,-122.653742,45.512563,12.0,0.8
240735888,240735930,18JAN2023:00:00:00,4210,155013,61658,-122.653722,45.512828,11.0,0.9
240735888,240735930,18JAN2023:00:00:00,4210,155025,61663,-122.653753,45.512943,11.0,1.2
240735888,240735930,18JAN2023:00:00:00,4210,155049,61668,-122.65404,45.512995,12.0,1.0
240735888,240735930,18JAN2023:00:00:00,4210,155076,61673,-122.654408,45.512997,12.0,0.9
